step	time	T	T-cg	T-at	Ekin	res	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	lj	lj-tab
116250	116.25	2.47445	2.47525	2.47436	24942.5	0.15749	176.736	251.43	258.541	249.16	156.277	210.329	154.026	160.097	201.717	167.626	337.172	1122.08	303.097	162.476	198.427	201.207	226.32	424.843	285.604	334.064	186.9	175.324	234.307	225.103	178.324	198.15	226.388	250.662	210.97	209.265	211.404	87.8837	97.4542	85.4312	15.2808	17.4976	13.2896	20.946	243.898	22.7418	74.2078	88.2734	126.961	153.181	294.13	184.484	195.244	178.545	232.47	103.855	141.893	181.355	194.659	169.044	191.41	311.333	213.338	170.323	346.661	183.158	241.948	206.954	167.358	148.946	144.202	204.875	147.726	1205.98	19.6343	238.837	34.5705	31.5496	234.325	512.473	2658.52	1217.41	2190.45	4416.23	1742.16	1297.75	294.483	780.463	57.1141	30.641	60.4104	26.3314	2372.82	136.178	4791.14	947.115	1216.66	1257.94	529.956	466.697	1456.8	480.152	0	0	-616.154	80.4216	627.374	799.197	4365.53	1293.74	786.532	63.1618	561.901	18122.8	-3487.16
116500	116.5	2.49477	2.47525	2.49704	25147.3	0.15999	231.606	236.269	287.794	230.326	175.178	189.153	180.124	193.547	205.192	170.012	258.687	1124.82	347.739	211.132	155.23	189.128	212.68	359.679	259.135	340.197	157.24	201.013	215.793	206.299	226.958	176.624	169.593	224.466	195.846	243.928	226.287	92.8296	73.6833	94.3449	26.4661	24.8273	25.624	13.4655	221.593	25.3106	81.2066	104.657	126.667	138.367	268.956	195.526	180.557	185.386	208.616	102.673	150.19	184.713	209.361	126.051	165.869	260.416	167.741	168.182	326.183	180.83	205.234	208.003	167.829	128.977	145.557	193.341	144.983	1201.65	33.5564	247.92	26.1955	25.1815	225.551	492.179	2643.26	1495.27	1685.47	4478.79	1866.37	1269.95	272.208	932.018	51.858	16.6319	105.005	21.9786	2300.29	135.44	5190.19	784.696	1143.87	1349.77	639.913	450.615	1408.97	447.948	0	0	-616.067	107.566	636.784	784.482	4339.96	1298.24	769.403	61.2613	537.226	18378.8	-3537.03
116750	116.75	2.458	2.47525	2.456	24776.7	0.16249	240.637	228.146	253.765	279.278	174.228	186.773	215.851	203.32	196.499	204.757	324.57	1119.48	317.582	197.25	185.458	235.65	201.782	394.428	330.372	284.089	176.389	185.148	217.818	199.611	190.042	146.08	205.952	229.644	241.975	271.145	242.644	78.4834	55.3694	90.771	15.63	19.1087	21.0332	30.8791	219.917	37.1441	82.5837	112.437	156.064	110.756	263.06	118.353	193.105	203.098	198.996	116.098	148.801	172.823	177.757	125.085	172.327	309.254	189.187	159.338	262.574	180.625	249.051	231.833	148.518	153.569	142.874	236.533	178.614	1124.91	8.82352	250.479	19.8633	15.0839	229.175	495.086	2525.3	1342.59	2076.46	4611.83	1813.6	1375.04	272.746	825.616	99.0678	22.6539	65.7523	11.329	2292.76	151.194	4921.44	992.052	1101.78	1222.86	695.915	482.019	1463.07	417.147	0	0	-614.002	85.4013	652.63	793.771	4340.96	1291.51	766.009	68.6341	542.908	18777.3	-3522.73
117000	117	2.52018	2.47525	2.5254	25403.4	0.16499	272.406	294.917	274.496	238.2	165.378	184.539	136.254	222.063	226.141	159.985	269.107	1120.19	317.634	209.528	193.086	201.673	207.944	361.679	298.982	365.973	162.062	183.221	227.804	178.154	212.4	190.285	237.885	232.488	227.989	213.24	185.987	117.024	89.6752	74.8514	26.5771	13.9063	20.0999	16.7066	203.724	7.11452	98.3681	113.135	131.16	127.491	272.479	191.728	163.014	179.582	189.152	117.185	133.418	151.968	204.086	159.31	216.986	291.311	216.222	152.272	305.537	173.875	261.363	209.445	151.619	166.349	120.695	271.471	111.886	1172.85	28.2861	253.545	22.0628	19.3723	204.833	485.4	2688.26	1403.93	1840.03	4949.77	1838.79	1333.65	237.897	916.972	78.5925	17.5758	56.8036	22.4159	2351.16	116.489	4913.08	1034.65	1230.33	1236.38	631.591	456.602	1429.32	412.6	0	0	-612.283	72.3157	637.466	793.189	4349.48	1280.45	780.44	64.7609	536.345	18841	-3491.93
117250	117.25	2.46687	2.47525	2.4659	24866.1	0.16749	229.966	251.762	313.159	202.18	147.74	212.439	199.091	163.565	184.536	132.959	283.371	1134.32	309.343	152.12	169.162	204.541	192.896	355.201	269.803	350.031	146.348	174.125	213.656	156.651	211.33	187.17	207.16	233.179	240.045	218.104	220.703	102.755	90.4501	69.613	8.96282	23.6768	20.3633	18.2114	201.331	34.7586	101.587	107.084	99.6733	100.118	264.55	160.297	202.108	206.995	230.91	77.8609	153.56	196.038	218.009	169.249	173.796	251.625	200.935	129.151	297.613	185.488	254.51	192.747	166.813	151.586	146.34	181.025	151.647	1186.13	30.176	277.827	18.9584	17.8277	227.367	594.698	2766.85	1382.92	1941.97	4643.4	1904.11	1331.15	244.301	827.4	59.0496	44.4733	85.3759	39.0545	2439.56	139.912	5225.6	1003.87	1177.94	1223.22	860.534	397.785	1341.93	426.855	0	0	-617.6	52.1148	645.57	875.282	4329.2	1323	781.774	72.205	567.914	18866.3	-3526.2
117500	117.5	2.48671	2.47525	2.48804	25066	0.16999	260.402	232.264	252.435	251.616	169.933	164.358	148.895	190.249	174.7	154.734	293.394	1173.22	277.882	172.503	164.054	184.165	222.32	339.064	247.959	311.763	121.512	168.144	187.572	212.207	238.479	173.898	225.505	223.731	233.868	220.303	210.535	100.599	90.6943	72.2295	28.7609	34.797	21.6242	11.1485	229.837	29.7994	100.11	83.5868	180.248	118.978	249.922	193.795	178.682	213.749	225.285	113.359	156.457	194.464	182.259	126.045	158.712	284.496	198.385	158.691	372.25	198.49	227.986	231.421	148.374	163.139	140.628	213.052	144.185	1035.78	22.5434	272.916	21.8405	27.3129	278.822	541.379	2755.67	1457.22	1871.51	4806.21	1903.3	1328.27	247.87	907.93	73.9017	22.2846	98.2866	26.1012	2488.99	134.429	5308.05	946.893	1171.26	1327.35	689.308	482.288	1479.26	446.304	0	0	-612.069	76.7727	625.721	814.199	4365.97	1316.24	788.419	68.9534	584.953	19073.1	-3546.42
117750	117.75	2.46486	2.47525	2.46365	24845.8	0.17249	264.438	228.156	303.61	213.99	163.94	197.257	187.859	195.043	176.62	182.42	308.684	1160.63	291.673	207.921	199.02	173.918	192.053	352.154	285.794	356.185	189.614	171.097	192.654	219.904	218.238	193.503	226.229	218.506	244.324	223.59	239.037	84.8243	92.6325	93.6393	41.5143	25.6508	25.3986	9.51794	211.588	13.3437	94.2968	111.701	112.864	138.121	248.264	168.982	197.73	223.204	260.698	79.2751	163.602	178.935	199.022	217.474	178.451	265.593	165.79	147.38	347.813	214.288	281.731	218.298	161.767	144.375	150.686	213.33	144.455	1232.12	51.8068	316.991	21.7312	23.2839	174.939	553.803	2777.02	1464.46	2030.88	5237.15	1884.96	1243.09	255.344	864.7	71.0921	25.9585	76.8197	23.3472	2400.14	128.196	5208.58	939.345	1082.62	1290.22	711.217	403.9	1417.17	482.303	0	0	-609.013	79.9815	622.926	769.283	4373.9	1292.96	778.144	78.5322	592.127	19256.6	-3534.58
118000	118	2.4883	2.47525	2.48982	25082.1	0.17499	275.47	215.72	289.831	255.773	158.871	207.522	151.878	190.367	204.826	167.594	287.455	1147.68	255.476	186.837	197.759	190.756	162.267	344.339	267.965	361.123	198.201	195.642	218.523	169.877	203.781	171.775	203.512	221.326	186.29	246.764	231.328	79.9561	91.3101	64.0819	24.8775	19.621	30.936	15.1806	219.599	21.5328	69.002	113.425	117.825	134.969	237.796	186.244	209.819	186.145	189.506	87.9771	174.13	160.571	206.592	156.01	193.768	331.338	162.668	118.546	315.658	149.035	314.709	254.483	143.71	197.581	147.877	226.326	136.802	1146.43	28.3472	267.396	37.2671	11.9595	225.246	483.927	2850.19	1623.85	2049.7	4924.7	1855.33	1326.47	268.181	925.3	67.204	23.0216	68.6579	28.4197	2504.36	126.497	5455.84	953.678	1233.6	1289.16	684.556	451.811	1439.72	439.096	0	0	-611.699	92.8708	632.357	794.932	4348.46	1305.37	767.241	70.8371	571	19634.2	-3490.11
118250	118.25	2.50935	2.47525	2.51331	25294.2	0.17749	199.902	202.451	316.402	236.045	184.071	208.042	170.597	188.455	188.424	176.511	343.867	1205.04	293.17	164.672	180.957	162.981	218.522	383.314	273.775	376.49	179.261	149.78	220.016	174.089	225.136	166.09	225.882	238.164	227.596	200.947	244.21	70.5056	90.3416	77.1964	23.2127	16.2691	32.2325	24.8572	202.711	26.3241	102.865	90.2909	134.506	119.989	287.865	177.751	224.624	171.219	184.161	75.5366	143.555	191.006	192.732	141.548	186.984	259.059	166.135	127.054	305.212	193.648	285.828	227.532	161.417	161.74	144.687	230.6	152.081	1124.98	38.8634	293.811	43.2519	39.2336	237.775	535.888	2993.94	1519.65	1972.9	4936.87	1970.27	1356.74	293.243	938.152	96.3777	19.678	69.2493	24.9565	2485.47	121.946	5335.33	1055.04	1237.45	1459.77	767.14	412.946	1410.62	427.973	0	0	-613.348	92.57	628.524	804.2	4379.76	1308.06	798.065	64.8467	564.941	19745	-3488.96
118500	118.5	2.49516	2.47525	2.49747	25151.2	0.17999	206.701	243.581	276.582	232.255	164.741	216.495	156.543	205.594	204.582	171.343	338.054	1187.66	246.891	165.277	190.213	226.358	217.116	318.675	276.319	349.263	192.748	176.829	176.48	203.498	208.252	172.243	249.09	239.85	231.986	198.112	218.443	79.1664	71.4934	83.4655	23.585	19.876	8.76536	20.2127	220.349	46.9782	53.1343	116.048	123.684	135.409	298.38	138.288	184.1	181.944	192.276	121.507	136.508	223.225	230.834	155.194	190.469	279.866	170.266	139.595	280.875	185.596	282.268	235.719	145.325	166.035	134.351	198.133	130.063	1207.26	21.3772	246.857	36.0646	20.2487	226.595	453.417	2859.27	1502.67	2096.58	5100.1	1993.42	1457.27	314.354	1083.01	75.9438	25.1283	87.5672	25.6556	2586.93	117.798	5667.04	1185.76	1173.87	1427.92	716.37	460.423	1511.64	439.918	0	0	-617.696	109.782	638.873	862.177	4366.16	1293.98	793.453	75.3692	585.569	19433.9	-3513.61
118750	118.75	2.46854	2.47525	2.46776	24882.9	0.18249	223.694	261.161	254.411	221.672	156.816	224.703	180.288	209.844	223.892	167.995	278.696	1232.04	256.113	223.685	200.497	176.075	195.244	363.913	269.131	343.775	185.568	157.81	217.837	183.837	217.923	205.583	224.503	290.37	218.755	266.566	230.665	88.3885	80.8738	60.4659	23.9415	30.7934	24.4276	34.0009	197.199	10.7984	108.72	95.1182	145.385	136.844	275.27	141.389	176.189	148.299	192.458	97.0912	144.548	182.445	218.476	156.484	164.987	321.197	188.209	154.048	337.737	195.629	268.143	217.207	142.327	157.375	160.43	210.966	141.992	1132.63	37.233	317.121	20.9496	16.3866	239.996	505.067	2845.4	1453.2	1970.33	5249.61	1985.05	1540.07	299.473	1079.09	57.3538	23.2699	62.5872	20.7935	2717.87	119.003	5577.76	970.208	1234.29	1345.59	721.321	418.859	1453.74	448.568	0	0	-616.714	92.4881	644.264	793.789	4378.39	1301.07	789.501	85.1826	589.315	19794.3	-3509.04
119000	119	2.5007	2.47525	2.50365	25207	0.18499	224.991	289.99	336.919	268.456	155.874	179.186	187.063	177.87	171.467	155.098	315.238	1211.2	302.82	205.523	181.167	199.795	215.919	399.304	298.755	389.491	178.019	146.051	226.118	198.365	221.332	161.974	223.151	201.137	200.114	257.664	226.338	79.6483	76.9489	91.5492	19.4595	21.8292	34.3582	20.5086	271.926	13.8466	51.5259	80.1809	142.46	110.486	299.06	186.534	180.228	180.139	230.475	110.963	152.706	180.631	199.897	197.525	185.234	265.181	192.861	154.807	347.603	208.388	249.876	239.662	119.232	146.598	170.486	231.085	163.267	1129.72	20.1233	261.08	29.4843	27.2454	197.375	502.103	2904.51	1576.78	2043.05	5077.53	2090.73	1464.36	312.411	1010.36	65.577	27.9255	65.3117	33.0392	2572.18	155.311	5649.15	996.945	1376.14	1239.8	844.051	447.579	1474.52	423.122	0	0	-613.196	71.2455	634.359	810.994	4389.42	1330.33	824.434	76.503	588.745	20097.7	-3531.01
119250	119.25	2.50223	2.47525	2.50536	25222.5	0.18749	271.869	255.549	280.881	278.789	165.322	202.35	164.67	211.934	222.775	177.72	304.532	1215.95	259.035	188.914	195.491	202.697	200.362	324.332	283.665	325.462	141.368	160.766	216.072	159.675	213.331	145.346	284.084	238.101	205.558	227.485	234.358	79.7146	76.7222	91.058	16.7079	21.489	31.7985	23.6189	229.734	18.4725	88.0645	87.6094	154.719	143.705	275.375	154.367	193.222	219.206	186.356	90.6519	137.181	155.621	202.011	150.557	177.754	279.743	187.271	176.25	332.727	222.027	222.276	264.936	157.991	193.361	147.871	216.085	137.188	1131.35	14.4256	277.441	16.9762	26.1852	234.286	456.986	2955.72	1574.17	2084.69	5405.56	2073.29	1328.11	275.493	883.212	65.0513	31.0042	83.8591	43.9156	2687.97	127.206	5913.88	1002.73	1447.27	1450.47	852.373	408.039	1507.08	456.597	0	0	-615.883	59.4485	643.829	886.373	4371.83	1337.08	828.336	72.952	601.95	20027.9	-3541.12
119500	119.5	2.47553	2.47525	2.47557	24953.4	0.18999	189.795	230.494	291.846	258.083	150.8	186.311	163.646	200.782	183.861	176.958	325.28	1179.37	294.827	177.013	178.062	174.879	211.29	349.45	315.621	385.289	138.459	170.032	247.221	201.193	205.437	151.907	189.943	248.562	232.299	255.893	227.479	122.347	62.9422	74.2936	28.5066	25.6479	31.491	32.681	236.522	23.7862	78.9415	93.3646	125.897	121.608	287.207	149.913	202.846	176.007	215.574	108.99	163.524	152.663	229.798	130.376	190.618	310.869	172.25	178.906	334.35	201.082	262.383	233.456	148.588	170.944	156.434	250.084	150.944	1153.69	22.4203	288.615	17.7383	14.394	244.338	524.736	2974.53	1679.69	2102.77	5233.23	1968.86	1409.45	303.852	999.108	59.0409	20.1096	86.7966	12.4293	2731.93	132.004	6088.53	1029.27	1336.92	1264.02	850.205	433.55	1414.43	466.928	0	0	-618.629	68.7379	642.172	781.25	4346.32	1353.12	798.766	82.6058	584.935	20236.3	-3544.53
119750	119.75	2.42775	2.47525	2.42222	24471.7	0.19249	221.913	198.42	277.125	224.883	175.617	223.066	170.079	204.548	244.487	151.924	347.898	1203.23	304.983	177.704	195.319	192.351	227.91	419.566	317.987	379.248	183.829	144.842	227.035	174.708	255.908	150.649	204.029	192.265	210.419	233.776	237.561	97.5552	64.0695	86.7288	19.9543	27.8953	37.96	28.5666	192.389	43.7872	108.792	112.331	114.582	129.822	279.091	134.875	195.21	196.327	187.353	112.001	162.672	176.994	197.099	163.756	178.141	298.852	211.761	158.127	345.521	207.018	233.018	183.645	127.212	170.258	122.641	225.426	163.116	1208.69	24.982	288.509	18.9584	33.1048	236.678	532.362	3077.98	1621.73	1969.11	5403.93	2123.92	1367.28	272.969	1045.54	68.1721	11.6199	55.4574	22.7227	2670.76	97.4187	6079.12	1037.18	1293.64	1315.99	907.823	455.605	1515.34	418.723	0	0	-620.514	96.7423	645.428	787.933	4332.31	1320.26	801.646	71.2998	605.395	20384	-3539.79
120000	120	2.49514	2.47525	2.49745	25151	0.19499	245.569	234.749	241.854	255.661	150.378	194.747	166.763	188.324	178.685	185.238	310.724	1221.06	289.367	186.583	201.153	161.583	194.797	362.64	326.291	297.489	147.455	143.295	252.894	172.814	216.041	197.061	219.798	255.534	224.575	242.513	253.114	76.0915	62.4545	88.9859	20.4382	14.9057	22.0524	37.1419	225.746	23.2936	89.7842	84.948	148.161	148.444	275.498	176.396	222.986	191.127	235.552	119.825	171.651	177.559	197.191	154.536	158.074	302.72	209.962	159.7	363.052	174.927	290.827	228.485	148.583	177.348	152.908	268.445	142.433	1127.83	22.1387	279.635	26.7524	14.6791	238.562	520.487	3026.47	1574.86	2091.15	5591.03	1903.78	1456.64	271.491	1061.58	65.127	41.1431	48.8156	15.9599	2635.46	116.408	6144.84	1213.35	1359.95	1387.38	834.508	424.628	1455.01	463.704	0	0	-626.23	100.778	635.376	830.797	4370.11	1341.97	787.449	65.4317	561.258	20497	-3508.32
120250	120.25	2.5048	2.47525	2.50823	25248.4	0.19749	233.301	223.434	271.931	237.951	155.42	197.003	190.618	176.509	193.475	173.371	327.486	1179.82	297.43	182.385	158.805	196.881	202.471	357.553	299.974	310.921	182.497	175.281	228.212	210.506	204.969	180.103	231.542	216.227	228.044	246.031	214.378	84.3389	83.5053	107.286	21.2038	18.2427	27.9775	22.4246	225.631	23.9275	60.5214	104.541	119.045	132.695	274.021	206.944	189.13	176.322	219.17	80.3231	140.817	169.333	197.604	178.456	194.886	276.781	215.577	161.17	371.06	188.159	248.372	223.728	145.937	163.966	160.392	310.31	155.858	1140.22	22.1046	280.851	26.5972	16.928	207.344	479.221	3304.53	1700.9	2163.61	5625.25	2098.55	1399.63	275.223	1150.24	75.0276	29.0039	65.7251	26.9282	2779.12	139.913	5966.81	1181.14	1384.17	1465.98	873.035	444.157	1446.79	474.951	0	0	-619.71	91.7536	625.667	803.711	4369.35	1320.25	748.807	64.7631	596.999	20439.2	-3492.76
120500	120.5	2.52589	2.47525	2.53178	25461	0.19999	232.523	259.392	276.994	247.415	170.648	219.166	161.926	215.926	198.644	156.65	342.031	1174.56	319.219	185.2	204.762	191.377	233.618	378.177	318.882	357.123	167.368	182.856	196.039	172.662	237.638	169.35	209.898	221.767	265.773	252.493	217.141	69.4672	91.5903	93.2473	24.8886	23.9136	17.8475	28.0331	235.409	18.3827	66.1535	88.111	111.28	131.103	311.422	116.766	213.615	209.087	192.991	111.704	132.762	199.123	214.81	194.419	175.642	308.023	226.511	141.947	340.494	197.368	242.631	205.711	162.617	174.973	135.662	211.553	151.688	1113.58	19.3822	280.697	30.5222	23.7585	229.194	535.591	3169.88	1727.27	2258.36	5700.69	2084.03	1612.49	273.473	1138.02	101.113	21.555	68.5282	17.726	2925.72	94.3076	5996.77	1088.94	1337.13	1508.84	798.768	405.027	1563.88	493.066	0	0	-628.049	90.1459	639.724	863.086	4369.85	1314.06	745.366	80.731	573.402	20279.7	-3509.21
120750	120.75	2.51269	2.47525	2.51705	25327.9	0.20249	263.667	230.589	298.848	272.179	183.229	231.667	136.185	215.026	188.381	144.89	360.062	1170.76	302.271	179.19	197.542	173.288	184.031	353.102	315.204	375.667	140.808	149.342	205.221	210.688	204.771	137.805	270.733	207.519	240.718	223.32	260.498	89.2807	64.6947	103.377	16.4103	27.8125	24.3229	20.0705	235.076	17.3815	90.2266	62.9502	124.128	117.356	281.975	162.748	224.181	164.715	225.808	97.8556	137.277	198.585	210.833	141.908	185.323	266.17	152.669	172.123	324.85	232.735	253.163	233.049	168.483	171.95	123.395	241.573	113.37	1229.03	14.2282	259.929	47.5842	25.5835	254.927	490.333	2991.94	1808.32	2169.8	5555.32	2045.24	1585.09	287.547	1173.28	88.0326	14.7031	90.4871	36.3174	2846.62	113.317	6239.45	1096.57	1501.69	1600.19	880.231	479.35	1520.62	488.104	0	0	-626.037	57.9883	651.706	770.848	4374.17	1320.21	745.26	76.1592	596.792	20948.1	-3491.65
121000	121	2.45785	2.47525	2.45583	24775.2	0.20499	190.198	212.135	303.131	268.203	181.943	161.807	152.501	217.43	206.734	187.228	308.086	1182.59	279.337	156.228	191.603	208.423	186.889	408.57	308.703	351.792	152.933	182.63	224.976	226.896	211.882	159.075	192.039	254.385	226.622	172.952	217.408	67.5496	123.438	93.4526	41.0089	44.0621	17.3967	31.5999	237.869	27.375	61.5314	95.8531	139.975	104.532	285.768	134.586	219.589	188.924	217.446	108.869	114.024	185.501	192.021	170.034	182.947	317.977	187.052	162.121	315.827	226.799	265.983	209.501	161.272	150.627	138.523	266.238	158.04	1152.62	34.788	306.905	21.9504	28.1828	203.197	525.18	3357.91	1679.2	2184.79	5818.28	2012.51	1538.9	297.826	1035.04	92.2465	28.4351	67.7595	20.0776	3055.18	141.585	6607.69	1032.43	1464.91	1451.66	769.117	483.258	1587.78	416.161	0	0	-627.079	58.307	637.549	768.498	4377.3	1311.82	759.735	62.0618	601.411	20651	-3547.98
121250	121.25	2.45953	2.47525	2.4577	24792.1	0.20749	205.75	184.265	311.639	272.315	150.035	190.293	149.184	234.925	173.945	169.943	354.865	1187.23	294.254	180.059	197.438	186.688	193.594	364.176	291.062	317.371	170.287	152.965	195.715	167.477	247.133	161.49	203.264	223.204	211.278	233.505	200.606	82.7462	89.4198	99.1869	18.0373	27.8821	12.9306	18.3174	219.747	30.2733	65.0938	118.88	127.359	128.503	296.868	157.682	207.824	181.142	223.186	94.4168	177.441	183.941	199.432	131.997	171.144	302.321	181.471	150.674	333.319	209.827	273.938	253.373	159.9	140.712	139.55	209.904	152.16	1189.95	13.6158	292.61	23.3276	18.651	212.38	523.3	3105.67	1699.39	2413.71	5995.2	2079.89	1599.81	312.572	1067.37	64.4063	21.6273	63.5142	9.88201	2978.88	118.986	6425.14	1203.79	1469.08	1426.65	804.2	394.344	1553.39	498.77	0	0	-628.696	109.512	630.795	762.278	4390.69	1347.43	774.956	56.4743	612.514	21074.9	-3540.91
121500	121.5	2.46301	2.47525	2.46158	24827.1	0.20999	238.869	217.227	281.395	262.662	164.21	229.171	179.356	235.041	164.685	141.136	306.013	1242.96	284.528	160.457	234.43	211.331	206.466	365.89	271.675	371.986	183.836	165.674	242.636	157.714	214.144	189.007	258.922	223.907	175.974	229.929	226.49	109.2	63.0775	96.2836	24.7849	28.6718	20.1352	20.8202	195.62	15.695	106.005	113.696	130.124	151.735	263.799	159.22	201.71	243.273	216.491	73.9466	119.934	182.668	205.344	142.091	174.521	323.926	191.292	140.953	330.412	175.058	264.193	214.744	126.05	157.722	119.853	206.115	129.046	1242.01	27.1818	291.933	22.647	15.9394	236.718	511.477	3178.32	1716.44	2209.05	5595.28	2108.25	1563.01	228.629	1166.43	70.1276	22.6736	61.8694	32.762	3096.4	106.028	6287.87	1171.55	1502.4	1556.83	893.878	433.22	1510.69	427.519	0	0	-624.428	57.9462	635.584	793.694	4407.34	1360.09	768.075	60.2476	617.039	21444.7	-3516.77
121750	121.75	2.45665	2.47525	2.45448	24763	0.21249	261.907	273.319	229.459	243.685	196.916	212.59	131.056	193.49	168.254	154.501	303.007	1261.03	287.754	158.693	166.104	223.692	232.713	386.483	295.637	340.243	190.828	187.647	211.373	203.449	211.856	159.491	218.583	250.042	262.427	244.307	224.116	88.8733	63.6615	83.5903	17.1721	26.4412	22.4615	22.8551	186.89	30.9928	83.4743	116.65	105.539	107.299	271.527	136.364	164.096	193.407	221.332	101.07	145.019	181.785	206.712	190.197	164.832	343.117	204.578	183.75	297.695	180.532	324.425	231.849	152.234	148.587	133.363	210.975	136.27	1236.86	23.2745	313.94	29.6372	16.5502	206.619	436.88	3210.99	2000.89	2522	5974.49	2094.97	1592.57	296.842	989.937	46.1018	27.7421	89.6078	30.6976	3106.72	101.433	6698.45	1063.6	1385.65	1504.76	873.69	409.094	1497.88	509.736	0	0	-631.801	98.4966	638.945	736.432	4388.43	1351.02	757.363	65.1315	590.399	21297.6	-3480.45
122000	122	2.48135	2.47525	2.48206	25012	0.21499	196.133	217.341	268.436	246.001	150.352	208.655	153.961	221.448	247.196	176.629	359.766	1198.4	323.876	186.688	196.595	175.536	206.512	371.115	312.212	400.902	176.66	159.016	214.683	187.372	222.024	168.641	212.787	269.966	236.075	225.468	225.297	73.4559	94.5588	94.4195	28.6618	17.4377	29.1579	16.6939	225.326	22.0029	88.2311	90.8544	111.527	137.52	276.467	182.395	221.231	204.243	255.449	108.543	125.475	201.222	211.703	153.71	171.808	338.127	188.526	179.703	347.935	205.754	328.449	215.795	153.911	128.334	158.913	254.03	162.476	1195.53	21.2514	313.384	29.0138	28.1515	198.435	517.592	3351.75	1654.56	2084.62	5985.98	2246.55	1516.78	269.463	1136.16	66.3671	17.672	80.8867	19.9517	3257.09	107.492	6672.07	1281.19	1457.39	1487.28	908.084	414.129	1552.15	435.243	0	0	-632.869	56.4437	635.104	747.999	4386.21	1335.57	787.121	70.7423	563.851	21390.2	-3489.57
122250	122.25	2.45148	2.47525	2.44871	24710.9	0.21749	200.986	244.7	306.01	267.359	145.367	174.023	217.414	214.804	190.979	161.29	336.246	1197.45	326.898	173.407	169.132	173.868	197.168	367.062	249.606	348.851	193.461	166.233	195.194	189.736	222.067	178.829	232.927	205.941	222.374	242.81	282.064	68.6267	65.3257	84.201	21.9126	20.2835	40.5671	23.7842	218.825	9.46907	73.7216	104.189	133.542	153.56	281.141	206.652	205.688	173.888	214.274	107.462	142.595	195.411	213.929	193.619	201.081	290.589	172.3	138.335	391.899	210.27	231.389	203.896	168.334	152.15	146.177	229.759	151.495	1127	29.8471	264.463	27.1573	25.3643	241.892	529.022	3283	1661.12	2255.96	5897.48	2098.79	1637.42	278.142	1425.98	78.2032	9.12927	64.2336	12.5359	3063.94	147.701	6495.18	1206.11	1580.63	1664.15	912.583	468.755	1549	445.036	0	0	-632.749	59.7555	630.038	749.966	4375.64	1295.03	751.745	81.1857	566.969	21727.2	-3505.05
122500	122.5	2.50294	2.47525	2.50616	25229.6	0.21999	215.753	251.827	305.805	255.658	163.335	203.684	182.982	239.906	189.387	140.152	364.456	1219.28	309.781	188.892	187.829	153.855	207.957	391.476	295.138	361.18	130.743	158.327	197.938	183.767	201.609	162.884	223.102	209.321	237.787	273.513	181.37	114.516	100.814	87.7136	37.119	35.8906	22.5852	25.5144	232.811	18.3531	83.8883	92.5124	141.263	131.756	265.095	149.291	203.644	169.681	217.66	101.706	134.479	176.018	172.124	150.912	165.359	300.194	194.307	180.756	352.027	190.605	248.933	216.342	149.879	154.273	156.559	193.838	153.537	1225.02	17.1706	258.564	26.9004	28.4559	242.524	547.701	3192.13	1593.13	2469.71	6018.56	2191.58	1762.52	258.675	1365.33	61.9713	26.5261	50.1797	46.6114	3250.8	112.473	6808.58	1146.18	1469.09	1647.79	913.32	439.216	1609.2	502.601	0	0	-637.807	114.291	635.708	871.619	4387.8	1314.21	751.209	76.3303	586.98	21541	-3538.81
