step	time	T	T-cg	T-at	Ekin	res	angle_252_cross	angle_254_cross	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_125_cross	bond_126_cross	bond_127_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	lj	tab-cg
0	0	0.515678	2.47525	0.28782	5198.03	0	1452.97	78.2732	1236.3	283.665	2349.38	1.09296	1.93983	0.961951	8.07627	102.685	781.604	0.893609	2.6994	27.6672	257.958	319.377	8.12332	395.791	142.343	405.779	418.875	749.212	30.5529	0.682072	1022.13	34.5089	322.525	22.3879	118.882	795.894	1536.72	1269.71	113.608	163.87	113.517	13.1708	0.0220969	1.39271	76.6893	2.22276	204.864	3.58944	43.9521	124.11	148.43	638.607	447.416	226.089	332.279	110.066	102.016	161.161	11.6686	24.3201	341.986	42.5415	254.627	747.679	755.833	47.3819	119.375	49.9121	224.643	0	0	0	0	0	0	0	0	0	0	0	579.945	449.841	70.8462	203.252	918.144	2607.65	783.268	495.79	2380.67	1634	162.271	40.7842	106.846	0	0.00596628	26.914	0.0438674	1241.94	183.675	350.606	27.0619	39.0098	41.5022	232.863	0	0	114.227	0	0	-576.61	51.8849	398.963	0	5035.22	1009.77	981.824	0	0	0	-3904.89
0	0	0.515678	2.47525	0.28782	5198.03	0	1452.97	78.2732	1236.3	283.665	2349.38	1.09296	1.93983	0.961951	8.07627	102.685	781.604	0.893609	2.6994	27.6672	257.958	319.377	8.12332	395.791	142.343	405.779	418.875	749.212	30.5529	0.682072	1022.13	34.5089	322.525	22.3879	118.882	795.894	1536.72	1269.71	113.608	163.87	113.517	13.1708	0.0220969	1.39271	76.6893	2.22276	204.864	3.58944	43.9521	124.11	148.43	638.607	447.416	226.089	332.279	110.066	102.016	161.161	11.6686	24.3201	341.986	42.5415	254.627	747.679	755.833	47.3819	119.375	49.9121	224.643	0	0	0	0	0	0	0	0	0	0	0	579.945	449.841	70.8462	203.252	918.144	2607.65	783.268	495.79	2380.67	1634	162.271	40.7842	106.846	0	0.00596628	26.914	0.0438674	1241.94	183.675	350.606	27.0619	39.0098	41.5022	232.863	0	0	114.227	0	0	-576.61	51.8849	398.963	0	5035.22	1009.77	981.824	0	0	0	-3904.89
0	0	0.515678	2.47525	0.28782	5198.03	0	1452.97	78.2732	1236.3	283.665	2349.38	1.09296	1.93983	0.961951	8.07627	102.685	781.604	0.893609	2.6994	27.6672	257.958	319.377	8.12332	395.791	142.343	405.779	418.875	749.212	30.5529	0.682072	1022.13	34.5089	322.525	22.3879	118.882	795.894	1536.72	1269.71	113.608	163.87	113.517	13.1708	0.0220969	1.39271	76.6893	2.22276	204.864	3.58944	43.9521	124.11	148.43	638.607	447.416	226.089	332.279	110.066	102.016	161.161	11.6686	24.3201	341.986	42.5415	254.627	747.679	755.833	47.3819	119.375	49.9121	224.643	0	0	0	0	0	0	0	0	0	0	0	579.945	449.841	70.8462	203.252	918.144	2607.65	783.268	495.79	2380.67	1634	162.271	40.7842	106.846	0	0.00596628	26.914	0.0438674	1241.94	183.675	350.606	27.0619	39.0098	41.5022	232.863	0	0	114.227	0	0	-576.61	51.8849	398.963	0	5035.22	1009.77	981.824	0	0	0	-3904.89
